Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Dining Option,Customer ID,Customer Name,Customer Reference ID
2011-02-17,12:22:54,Pacific Time (US & Canada),Pastries,Cookies,1,Peanut butter,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2011-02-17,12:17:22,Pacific Time (US & Canada),Pastries,Scones,1,Cheese,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2011-02-17,12:13:42,Pacific Time (US & Canada),Coffee,Drip Coffee,3,"Larg, 20 oz",,,$8.70,$0.00,$8.70,$0.44,To Go,,,
2011-02-17,11:51:18,Pacific Time (US & Canada),Pastries,Scones,1,Cheese,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2011-02-17,11:51:18,Pacific Time (US & Canada),Tea,Matcha Latte,1,Large,,,$5.65,$0.00,$5.65,$0.29,To Go,,,
2011-02-17,11:31:27,Pacific Time (US & Canada),Coffee,Drip Coffee,2,"Med, 16 oz",,,$5.30,$0.00,$5.30,$0.27,To Go,,,
2011-02-17,11:31:27,Pacific Time (US & Canada),Pastries,Muffins,1,Blueberry Bran,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-02-17,11:31:27,Pacific Time (US & Canada),Pastries,Scones,1,Healthy,,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2011-02-17,11:30:39,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Smoked Salmon Croissant,,,$7.50,$0.00,$7.50,$0.37,To Go,,,
2011-02-17,11:30:39,Pacific Time (US & Canada),Coffee,Latte,1,"Large, 20 oz",,"Soy L, Single",$6.35,$0.00,$6.35,$0.32,To Go,,,
2011-02-17,11:30:39,Pacific Time (US & Canada),Pastries,Scones,1,Mixed berry,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2011-02-17,11:29:03,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,For Here,,,
2011-02-17,11:29:03,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Almond (Gluten free),,,$4.25,$0.00,$4.25,$0.21,For Here,,,
2011-02-17,11:29:03,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,For Here,,,
2011-02-17,11:25:59,Pacific Time (US & Canada),Pastries,Cookies,1,Gluten free,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2011-02-17,11:25:37,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Smoked Salmon Croissant,,,$7.50,$0.00,$7.50,$0.38,To Go,,,
2011-02-17,11:25:37,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,11:17:52,Pacific Time (US & Canada),Pastries,Tarts,1,Banana Bread,,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2011-02-17,11:17:24,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,Almond S,$4.65,$0.00,$4.65,$0.23,To Go,,,
2011-02-17,11:10:01,Pacific Time (US & Canada),Coffee,Cappuccino,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2011-02-17,11:07:53,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Almond (Gluten free),,,$4.25,$0.00,$4.25,$0.22,To Go,,,
2011-02-17,11:07:53,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,To Go,,,
2011-02-17,11:00:32,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,10:57:26,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,"Skim, Sugar free Hazelnut",$4.90,$0.00,$4.90,$0.25,To Go,,,
2011-02-17,10:57:26,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,10:54:17,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,,$4.40,$0.00,$4.40,$0.22,To Go,,,
2011-02-17,10:43:44,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2011-02-17,10:39:36,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2011-02-17,10:39:36,Pacific Time (US & Canada),None,Day old,1,Regular,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2011-02-17,10:38:20,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2011-02-17,10:34:40,Pacific Time (US & Canada),Pastries,Tarts,1,Peach tart,,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2011-02-17,10:24:08,Pacific Time (US & Canada),None,Day old,1,Regular,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2011-02-17,10:24:08,Pacific Time (US & Canada),Coffee,Mocha,1,"Med, 16 oz",,Iced,$4.60,$0.00,$4.60,$0.23,To Go,,,
2011-02-17,10:18:05,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,For Here,,,
2011-02-17,10:18:05,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Banana Oat,,,$3.55,$0.00,$3.55,$0.18,For Here,,,
2011-02-17,10:12:15,Pacific Time (US & Canada),Pastries,Scones,1,Healthy,,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2011-02-17,10:06:28,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,10:02:57,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,10:02:57,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2011-02-17,10:01:21,Pacific Time (US & Canada),Tea,Tea,1,English Breakfast,,,$2.60,$0.00,$2.60,$0.13,To Go,,,
2011-02-17,10:01:21,Pacific Time (US & Canada),Misc Drinks,Homemade Hot Chocolate,1,"Med, 16 oz",,,$4.50,$0.00,$4.50,$0.23,To Go,,,
2011-02-17,10:01:21,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,,$4.40,$0.00,$4.40,$0.22,To Go,,,
2011-02-17,9:59:44,Pacific Time (US & Canada),Coffee,Cappuccino,1,"Small, 12 oz",,Extra shot,$4.40,$0.00,$4.40,$0.22,For Here,,,
2011-02-17,9:59:44,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,For Here,,,
2011-02-17,9:50:19,Pacific Time (US & Canada),Tea,Tea,1,Earl Grey,,,$2.60,$0.00,$2.60,$0.13,To Go,,,
2011-02-17,9:50:19,Pacific Time (US & Canada),Pastries,Scones,1,Healthy,,,$4.50,$0.00,$4.50,$0.23,To Go,,,
2011-02-17,9:48:08,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,To Go,,,
2011-02-17,9:48:08,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Banana Oat,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-02-17,9:44:40,Pacific Time (US & Canada),Pastries,Scones,1,Mixed berry,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2011-02-17,9:43:48,Pacific Time (US & Canada),Pastries,Cookies,2,Peanut butter,,,$5.50,$0.00,$5.50,$0.27,To Go,,,
2011-02-17,9:43:48,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.15,To Go,,,
2011-02-17,9:43:27,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Almond (Gluten free),,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2011-02-17,9:43:27,Pacific Time (US & Canada),None,Day old,1,Regular,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2011-02-17,9:39:04,Pacific Time (US & Canada),Pastries,Scones,1,Mixed berry,,,$4.25,$0.00,$4.25,$0.21,For Here,,,
2011-02-17,9:39:04,Pacific Time (US & Canada),Coffee,Cappuccino,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,For Here,,,
2011-02-17,9:38:19,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,Extra shot,$3.25,$0.00,$3.25,$0.16,To Go,,,
2011-02-17,9:38:19,Pacific Time (US & Canada),None,Day old,2,Regular,,,$5.50,$0.00,$5.50,$0.28,To Go,,,
2011-02-17,9:34:14,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,9:33:27,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2011-02-17,9:30:08,Pacific Time (US & Canada),Coffee,Mocha,2,"Small, 12 oz",,,$8.00,$0.00,$8.00,$0.40,To Go,,,
2011-02-17,9:28:08,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,"Extra shot, Skim, No foam",$4.40,$0.00,$4.40,$0.22,To Go,,,
2011-02-17,9:23:09,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Burrito,,,$8.50,$0.00,$8.50,$0.43,To Go,,,
2011-02-17,9:23:09,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2011-02-17,9:19:59,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,9:17:43,Pacific Time (US & Canada),Pastries,Cookies,1,Gluten free,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2011-02-17,9:17:43,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,9:17:43,Pacific Time (US & Canada),Coffee,Cappuccino,2,"Med, 16 oz",,,$8.80,$0.00,$8.80,$0.44,To Go,,,
2011-02-17,9:16:44,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,9:15:45,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,Almond Misto,$3.36,$0.00,$3.36,$0.17,To Go,,,
2011-02-17,9:10:36,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,9:04:17,Pacific Time (US & Canada),Pastries,Muffins,1,Banana Chocolate chip,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-02-17,9:04:17,Pacific Time (US & Canada),Pastries,Scones,1,Cheese,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2011-02-17,9:04:17,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,Iced,$4.40,$0.00,$4.40,$0.22,To Go,,,
2011-02-17,9:04:17,Pacific Time (US & Canada),Coffee,Latte,1,"Large, 20 oz",,,$5.00,$0.00,$5.00,$0.25,To Go,,,
2011-02-17,8:58:39,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,To Go,,,
2011-02-17,8:58:39,Pacific Time (US & Canada),Pastries,Muffins,1,Morning Glory,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-02-17,8:57:00,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,8:50:33,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,To Go,,,
2011-02-17,8:42:48,Pacific Time (US & Canada),Pastries,Scones,1,Healthy,,,$4.50,$0.00,$4.50,$0.23,To Go,,,
2011-02-17,8:42:48,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,8:42:07,Pacific Time (US & Canada),Coffee,Latte,1,"Large, 20 oz",,,$5.00,$0.00,$5.00,$0.25,To Go,,,
2011-02-17,8:42:07,Pacific Time (US & Canada),Pastries,Cookies,1,Chocolate chip,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2011-02-17,8:41:26,Pacific Time (US & Canada),Food,Laminated Pastries,1,Plain Croissant,,,$3.40,$0.00,$3.40,$0.17,To Go,,,
2011-02-17,8:41:26,Pacific Time (US & Canada),Pastries,Tarts,1,Banana Bread,,,$4.50,$0.00,$4.50,$0.23,To Go,,,
2011-02-17,8:41:26,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,8:33:36,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,8:27:54,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Banana Oat,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-02-17,8:27:54,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,"Misto, Hazelnut ",$3.65,$0.00,$3.65,$0.18,To Go,,,
2011-02-17,8:26:07,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,To Go,,,
2011-02-17,8:22:37,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,Misto,$3.15,$0.00,$3.15,$0.16,To Go,,,
2011-02-17,8:15:35,Pacific Time (US & Canada),Pastries,Muffins,1,Morning Glory,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-02-17,8:15:35,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,"Skim, Misto",$3.00,$0.00,$3.00,$0.15,To Go,,,
2011-02-17,8:14:05,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2011-02-17,8:09:44,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,To Go,,,
2011-02-17,8:04:20,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Overnight Oats,,,$9.95,$0.00,$9.95,$0.50,To Go,,,
2011-02-17,8:04:20,Pacific Time (US & Canada),Lunch,Salads,1,Fruit Salad,,,$6.50,$0.00,$6.50,$0.32,To Go,,,
2011-02-17,8:04:20,Pacific Time (US & Canada),Coffee,Latte,1,"Large, 20 oz",,Almond L,$6.35,$0.00,$6.35,$0.32,To Go,,,
2011-02-17,8:04:20,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,,$4.40,$0.00,$4.40,$0.22,To Go,,,
2011-02-17,8:02:10,Pacific Time (US & Canada),Pastries,Muffins,1,Morning Glory,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-02-17,8:02:10,Pacific Time (US & Canada),Pastries,Muffins,1,Blueberry Bran,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-02-17,8:02:10,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Banana Oat,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-02-17,8:02:10,Pacific Time (US & Canada),Pastries,Muffins,1,Banana Chocolate chip,,,$3.55,$0.00,$3.55,$0.17,To Go,,,
2011-02-17,7:51:18,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-02-17,7:50:57,Pacific Time (US & Canada),Misc Drinks,Homemade Hot Chocolate,1,"Med, 16 oz",,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2011-02-17,7:50:57,Pacific Time (US & Canada),Pastries,Cookies,2,Chocolate chip,,,$5.50,$0.00,$5.50,$0.28,To Go,,,
2011-02-17,7:47:06,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Ham & Cheese Croissant,,,$6.95,$0.00,$6.95,$0.35,For Here,,,
2011-02-17,7:47:06,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,,$4.40,$0.00,$4.40,$0.22,For Here,,,
2011-02-17,7:33:39,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2011-02-17,7:14:39,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2011-01-17,16:30:22,Pacific Time (US & Canada),Misc Drinks,Homemade Hot Chocolate,2,"Med, 16 oz",,,$9.00,$0.00,$9.00,$0.45,To Go,,,
2011-01-17,15:49:52,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Veggie Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2011-01-17,15:39:42,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Almond (Gluten free),,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2011-01-17,15:35:03,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2011-01-17,15:35:03,Pacific Time (US & Canada),None,Day old,1,Regular,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2011-01-17,15:35:03,Pacific Time (US & Canada),Tea,Chai,1,"Small, 12 oz",,Soy S,$4.95,$0.00,$4.95,$0.24,To Go,,,
2011-01-17,15:30:38,Pacific Time (US & Canada),Pastries,Cookies,1,Peanut butter,,,$2.75,$0.00,$2.75,$0.14,For Here,,,
2011-01-17,15:30:38,Pacific Time (US & Canada),Misc Drinks,Juices,1,Green Goddess,,,$9.95,$0.00,$9.95,$0.50,For Here,,,
2011-01-17,15:23:54,Pacific Time (US & Canada),Pastries,Scones,1,Healthy,,,$4.50,$0.00,$4.50,$0.23,To Go,,,
2011-01-17,15:23:54,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,Skim,$3.80,$0.00,$3.80,$0.19,To Go,,,
2011-01-17,15:16:38,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Banana Oat,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-01-17,15:16:38,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Ham & Cheese Croissant,,,$6.95,$0.00,$6.95,$0.35,To Go,,,
2011-01-17,15:16:38,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-01-17,15:11:12,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Almond (Gluten free),,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2011-01-17,15:08:13,Pacific Time (US & Canada),Coffee,Cappuccino,2,"Small, 12 oz",,,$7.60,$0.00,$7.60,$0.38,To Go,,,
2011-01-17,15:08:13,Pacific Time (US & Canada),Pastries,Tarts,1,Pecan Tart,,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2011-01-17,15:07:05,Pacific Time (US & Canada),Lunch,Sandwich,1,Italian,,,$8.75,$0.00,$8.75,$0.44,To Go,,,
2011-01-17,15:06:02,Pacific Time (US & Canada),Coffee,Cappuccino,1,"Med, 16 oz",,"Single, Decaf, Skim",$4.40,$0.00,$4.40,$0.22,For Here,,,
2011-01-17,15:06:02,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,For Here,,,
2011-01-17,15:06:02,Pacific Time (US & Canada),None,Day old,1,Regular,,,$2.75,$0.00,$2.75,$0.14,For Here,,,
2011-01-17,15:04:53,Pacific Time (US & Canada),Pastries,Muffins,1,Blueberry Bran,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-01-17,15:04:53,Pacific Time (US & Canada),Tea,Tea,1,Rooibos,,,$2.60,$0.00,$2.60,$0.13,To Go,,,
2011-01-17,15:04:53,Pacific Time (US & Canada),Food,Soup,1,Regular,,,$5.75,$0.00,$5.75,$0.29,To Go,,,
2011-01-17,14:53:07,Pacific Time (US & Canada),Pastries,Scones,1,Healthy,,,$4.50,$0.00,$4.50,$0.22,For Here,,,
2011-01-17,14:53:07,Pacific Time (US & Canada),Pastries,Tarts,1,Banana Bread,,,$4.50,$0.00,$4.50,$0.23,For Here,,,
2011-01-17,14:53:07,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,For Here,,,
2011-01-17,14:53:07,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,For Here,,,
2011-01-17,14:41:05,Pacific Time (US & Canada),Pastries,Tarts,1,Banana Bread,,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2011-01-17,14:41:05,Pacific Time (US & Canada),Tea,Chai,1,"Med, 16 oz",,Soy M,$5.95,$0.00,$5.95,$0.30,To Go,,,
2011-01-17,14:32:03,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-01-17,14:26:57,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,"Extra shot, Iced",$5.00,$0.00,$5.00,$0.25,To Go,,,
2011-01-17,14:26:57,Pacific Time (US & Canada),Pastries,Tarts,1,Banana Bread,,,$4.50,$0.00,$4.50,$0.23,To Go,,,
2011-01-17,14:20:22,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-01-17,14:15:46,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2011-01-17,14:15:46,Pacific Time (US & Canada),None,Day old,1,Regular,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2011-01-17,14:13:39,Pacific Time (US & Canada),Lunch,Sandwich,1,Turkey BLT,,,$8.75,$0.00,$8.75,$0.44,To Go,,,
2011-01-17,14:13:39,Pacific Time (US & Canada),Lunch,Sandwich,1,Pear and Brie,,,$8.75,$0.00,$8.75,$0.43,To Go,,,
2011-01-17,14:13:39,Pacific Time (US & Canada),Pastries,Cookies,1,Peanut butter,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2011-01-17,13:55:00,Pacific Time (US & Canada),Coffee,Latte,2,"Large, 20 oz",,,$10.00,$0.00,$10.00,$0.50,To Go,,,
2011-01-17,13:50:48,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Almond (Gluten free),,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2011-01-17,13:50:48,Pacific Time (US & Canada),Tea,Tea,1,Earl Grey,,,$2.60,$0.00,$2.60,$0.13,To Go,,,
2011-01-17,13:49:00,Pacific Time (US & Canada),Misc Drinks,Homemade Hot Chocolate,1,"Med, 16 oz",,Whipped Cream,$4.75,$0.00,$4.75,$0.24,To Go,,,
2011-01-17,13:49:00,Pacific Time (US & Canada),Coffee,Americano,2,"Med, 16 oz",,,$6.50,$0.00,$6.50,$0.32,To Go,,,
2011-01-17,13:49:00,Pacific Time (US & Canada),Pastries,Tarts,1,Banana Bread,,,$4.50,$0.00,$4.50,$0.23,To Go,,,
2011-01-17,13:46:43,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,Decaf,$3.25,$0.00,$3.25,$0.16,To Go,,,
2011-01-17,13:16:05,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2011-01-17,13:16:05,Pacific Time (US & Canada),Pastries,Tarts,1,Peach tart,,,$4.50,$0.00,$4.50,$0.23,To Go,,,
2011-01-17,13:15:31,Pacific Time (US & Canada),Coffee,Cappuccino,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2011-01-17,13:14:54,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,To Go,,,
2011-01-17,13:04:16,Pacific Time (US & Canada),Misc Drinks,Juices,1,Green Goddess,,,$9.95,$0.00,$9.95,$0.50,To Go,,,
2011-01-17,13:02:16,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2011-01-17,13:00:49,Pacific Time (US & Canada),Pastries,Tarts,2,Banana Bread,,,$9.00,$0.00,$9.00,$0.45,To Go,,,
2011-01-17,12:49:24,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-01-17,12:44:48,Pacific Time (US & Canada),Food,Soup,1,Soup & Sandwich,,,$13.00,$0.00,$13.00,$0.65,To Go,,,
2011-01-17,12:44:48,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Smoked Salmon Croissant,,,$7.50,$0.00,$7.50,$0.37,To Go,,,
2011-01-17,12:33:33,Pacific Time (US & Canada),Misc Drinks,Juices,1,Triple Berry Smoothie,,,$9.95,$0.00,$9.95,$0.50,To Go,,,
2011-01-17,12:33:33,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Smoked Salmon Croissant,,,$7.50,$0.00,$7.50,$0.38,To Go,,,
2011-01-17,12:33:33,Pacific Time (US & Canada),Lunch,Salads,1,Fruit Salad,,,$6.50,$0.00,$6.50,$0.32,To Go,,,
2011-01-17,12:32:41,Pacific Time (US & Canada),Food,Soup,1,Regular,,,$5.75,$0.00,$5.75,$0.29,To Go,,,
2011-01-17,12:29:16,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Ham & Cheese Croissant,,,$6.95,$0.00,$6.95,$0.35,To Go,,,
2011-01-17,12:10:33,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Smoked Salmon Croissant,,,$7.50,$0.00,$7.50,$0.38,To Go,,,
2011-01-17,12:10:33,Pacific Time (US & Canada),Pastries,Tarts,1,Banana Bread,,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2011-01-17,12:10:33,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Banana Oat,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2011-01-17,12:09:46,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Smoked Salmon Croissant,,,$7.50,$0.00,$7.50,$0.38,To Go,,,
2011-01-17,12:08:57,Pacific Time (US & Canada),Coffee,Macchiato,1,6 oz (cap),,Almond S,$4.60,$0.00,$4.60,$0.23,To Go,,,
2011-01-17,12:08:57,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Smoked Salmon Croissant,,,$7.50,$0.00,$7.50,$0.37,To Go,,,
2011-01-17,12:07:00,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2011-01-17,12:07:00,Pacific Time (US & Canada),Pastries,Muffins,2,Morning Glory,,,$7.10,$0.00,$7.10,$0.36,To Go,,,
2011-01-17,12:02:31,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,Extra shot,$3.25,$0.00,$3.25,$0.16,To Go,,,
